conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/occupation/903dc1bf-2da8-477d-83b2-687d360cf1da,consultant en médiation interculturelle/consultante en médiation interculturelle,médiateur interculturel/médiatrice interculturelle|consultante en médiation interculturelle|consultant en médiation interculturelle|médiateur interculturel|médiatrice interculturelle
http://data.europa.eu/esco/occupation/8f9b20ff-86b3-478c-8054-73a220973d6f,agent d’exploitation de transports guidés par câble/agente d’exploitation de transports guidés par câble,conducteur de télécabine/conductrice de télécabine|conducteur de téléphérique/conductrice de téléphérique|conductrice de funiculaire|conducteur de télécabine|agente d’exploitation de transports guidés par câble|conducteur de remontées mécaniques/conductrice de remontées mécaniques|conductrice de remontées mécaniques|conducteur de téléphérique|conductrice de télécabine|conducteur de télésiège/conductrice de télésiège|conducteur de téléski|agent d’exploitation de transports guidés par câble|conducteur de funiculaire|conducteur de télésiège|conductrice de téléphérique|conductrice de téléski|conducteur de remontées mécaniques|conductrice de télésiège|conducteur de téléski/conductrice de téléski|conducteur de funiculaire/conductrice de funiculaire
http://data.europa.eu/esco/occupation/8f324afc-6ae8-48f5-af68-0fac08024fd1,régisseur des collections/régisseuse des collections,régisseur des collections|régisseuse d'oeuvres|régisseur/régisseuse d'oeuvres|régisseuse des collections|régisseur d'oeuvres|régisseur des expositions/régisseuse des expositions|régisseuse des expositions|régisseur des expositions
http://data.europa.eu/esco/occupation/8f71761e-6fa5-4237-a240-4d0c7feff026,conducteur/conductrice de four à coke,conducteur de fours à coke|conductrice de fours à coke|conducteur de fours en cokerie|conductrice de fours en cokerie
http://data.europa.eu/esco/occupation/8fdce434-caaa-42c7-a77c-7ba8d1cbc4be,mouleur de cuve électrolytique/mouleuse de cuve électrolytique,mouleuse de cuve électrolytique|mouleur de cuve électrolytique
http://data.europa.eu/esco/occupation/8f654b67-89f8-4669-8c9c-a4875bf22699,conducteur de machines à coucher en industrie papetière/conductrice de machines à coucher en industrie papetière,conducteur de machines à coucher en industrie papetière|coucheuse-contrecolleuse|coucheur-contrecolleur|conductrice de machines à coucher en industrie papetière|conducteur de contrecolleuse en industrie papetière|conductrice de contrecolleuse en industrie papetière|coucheur-contrecolleur/coucheuse-contrecolleuse|conducteur de contrecolleuse en industrie papetière/conductrice de contrecolleuse en industrie papetière
http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004,ingénieur en matériel informatique/ingénieure en matériel informatique,ingénieure en matériel informatique|ingénieur en matériel informatique|ingénieur support/ingénieure support|ingénieure système|ingénieur système/ingénieure système|ingénieur support|ingénieur système|ingénieure support
http://data.europa.eu/esco/occupation/916d989e-0c5b-4c35-8d43-62ba65bebd30,spécialiste en import-export de matériel agricole,
http://data.europa.eu/esco/occupation/8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7,vendeur de matériel orthopédique/vendeuse de matériel orthopédique,vendeur de matériel orthopédique|vendeuse de matériel orthopédique|vendeuse en bandagisterie|vendeur en bandagisterie
http://data.europa.eu/esco/occupation/91e35fd9-ac59-48ef-8416-c06a201b2da8,implanteur de cartes électroniques/implanteuse de cartes électroniques,implanteuse de cartes électroniques|dessinateur en CAO de cartes de circuits imprimés|implanteur de cartes électroniques|dessinatrice en CAO de cartes de circuits imprimés
http://data.europa.eu/esco/occupation/8f928d49-da89-4d07-9123-2151a4d276d4,chef de service déménagement,cheffe de service déménagement
http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,coupeur tailleur/coupeuse tailleuse,coupeuse tailleuse|coupeur tailleur
http://data.europa.eu/esco/occupation/92371348-ef8f-41ce-9666-c903b57cc8b4,opérateur ferroviaire de transport intermodal/opératrice ferroviaire de transport intermodal,opérateur ferroviaire de transport intermodal|opératrice ferroviaire de transport intermodal
http://data.europa.eu/esco/occupation/929ef41d-afd0-4d5a-b85b-69eab68fa368,assistant de cabinet juridique/assistante de cabinet juridique,assistante de cabinet juridique|assistant juridique|assistante juridique|assistant de cabinet juridique
http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f,orthoprothésiste,oculariste|épithésiste|technicienne podo-orthésiste prothésiste|prothésiste-orthopédiste|technicien podo-orthésiste prothésiste|prothésiste-orthésiste
http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9,ingénieur industriel dans la fabrication d’articles en cuir/ingénieure industrielle dans la fabrication d’articles en cuir,ingénieure industrielle en maroquinerie|ingénieur industriel en maroquinerie|ingénieur industriel dans la fabrication d’articles en cuir|ingénieure industrielle dans la fabrication d’articles en cuir
http://data.europa.eu/esco/occupation/91ba2935-f5c9-426d-8573-997b8b91e5ed,professeur d’enseignement agricole/professeure d’enseignement agricole,professeur d’enseignement agricole|professeure d’enseignement agricole
http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192,directeur d'agence de voyage/directrice d’agence de voyage,responsable de voyagiste|responsable d’agence de voyage|directrice d’agence de voyage|directeur d'agence de voyage
http://data.europa.eu/esco/occupation/933d02c0-3dfa-418f-9c2d-470b525cc42c,"agent de sûreté aéroportuaire, mention «passagers»/agente de sûreté aéroportuaire, mention «passagers»","agent de sûreté fret|agente d'exploitation et de sûreté aéroportuaire|agente de sûreté aéroportuaire, mention ""passagers""|agent de sûreté aéroportuaire, mention ""passagers""|agent d'exploitation et de sûreté aéroportuaire|agente de sûreté fret"
http://data.europa.eu/esco/occupation/92cba6b4-8fca-49bb-b68c-45c5096fedc9,laveur de vitres/laveuse de vitres,laveuse de vitres|laveur de vitres
http://data.europa.eu/esco/occupation/92df4ee3-bce3-45f6-a693-597df1b96f43,écoutant social/écoutante sociale,écoutante sociale|écoutant social
http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,matelassier/matelassière,matelassier|matelassière
http://data.europa.eu/esco/occupation/92be1fac-97c4-4d4d-ada7-f6aa07d6f316,coordonnateur de liste d’attente/coordonnatrice de liste d’attente,coordonnatrice de liste d'attente|coordonnateur de liste d'attente
http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4,assistant gérant de portefeuille/assistante gérante de portefeuille,assistante gérante de portefeuille|assistant gérant de portefeuille
http://data.europa.eu/esco/occupation/933a0762-1201-4855-909c-94403f6867a9,négociant grossiste en vaisselle et verrerie/négociante grossiste en vaisselle et verrerie,négociante grossiste en vaisselle et verrerie|négociant grossiste en vaisselle et verrerie|négociant grossiste en bois et matériaux de construction|négociante grossiste en bois et matériaux de construction
http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,employé de camping/employée de camping,préposé au camping|employée de camping|employé de camping|préposée au camping
http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2,formateur technologies des transports/formatrice technologies des transports,formateur technologies des transports|formatrice technologies des transports
http://data.europa.eu/esco/occupation/90569478-805c-4d14-a1ba-e9c9c4ac2818,intervenant d’aide aux victimes/intervenante d’aide aux victimes,intervenante d'aide aux victimes|intervenant d'aide aux victimes|assistant de service social d'aide aux victimes|assistante de service social d'aide aux victimes|assistant de service social d'aide aux victimes/assistante de service social d'aide aux victimes
http://data.europa.eu/esco/occupation/8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,chef de partie pâtisserie,cheffe de partie pâtisserie|cuisinier spécialisé en pâtisserie|chef de la pâtisserie|cuisinière spécialisée en pâtisserie|cheffe de la pâtisserie
http://data.europa.eu/esco/occupation/92efb42f-6b0a-44d8-94ea-0141555e6c3b,géologue environnementaliste,géologue en environnement|écogéologue
http://data.europa.eu/esco/occupation/920c22e1-10a1-4afa-86b3-c43da8488391,enseignant-chercheur en travail social/enseignante-chercheuse en travail social,enseignante-chercheuse en travail social|enseignant-chercheur en travail social
http://data.europa.eu/esco/occupation/8f592e05-8035-4646-b33e-a4ea2c2314e3,opérateur finition articles cuir et matériaux souples/opératrice finition articles cuir et matériaux souples,pareuse en industrie du cuir et autres matériaux souples|bichonneuse cuir|pareur en industrie du cuir et autres matériaux souples|vernisseuse chaussures|vernisseur chaussures|bichonneur cuir|opératrice finition articles cuir et matériaux souples|opérateur finition articles cuir et matériaux souples
http://data.europa.eu/esco/occupation/8fc3d559-d61c-418c-ad4a-bf4c6b2909e3,agent de sécurité événementiel,stadière|agente de sécurité chargée de la surveillance du public|agent de sécurité événementiel|stadier|agent de sécurité chargé de la surveillance du public|agente de sécurité événementiel|stadiaire
http://data.europa.eu/esco/occupation/90f75f67-495d-49fa-ab57-2f320e251d7e,cuisinier/cuisinière,cuisinière|cuisinier|chef de partie
http://data.europa.eu/esco/occupation/8edc768c-0bc6-4d65-b559-50f9fb2cc93f,agent de fabrication de courroies trapézoïdales/agente de fabrication de courroies trapézoïdales,agent de fabrication de courroies trapézoïdales|agente de fabrication de courroies trapézoïdales
http://data.europa.eu/esco/occupation/9422c30d-c5ef-4fcc-a493-d67ee42189c0,électricien de marine/électricienne de marine,électricien de marine|électricienne de marine
http://data.europa.eu/esco/occupation/9388a977-6f79-4509-81aa-026bc49e1919,opérateur de chaîne de mise en conserve et en bouteille/opératrice de chaîne de mise en conserve et en bouteille,opératrice de chaîne de mise en conserve et en bouteille|technicienne de chaîne de mise en conserve et en bouteille|opérateur de chaîne de mise en conserves et en bouteilles|opératrice sur chaîne de mise en conserves et en bouteilles|technicien de chaîne de mise en conserve et en bouteille|opératrice de chaîne de mise en conserves et en bouteilles|opérateur sur chaîne de mise en conserves et en bouteilles|opérateur de chaîne de mise en conserve et en bouteille
http://data.europa.eu/esco/occupation/93a8bd5f-c268-46f5-8461-1138a9a96189,forgeron pilonnier/forgeronne pilonnière,forgeronne pilonnière|forgeron pilonnier
http://data.europa.eu/esco/occupation/93b11f0f-69af-4ece-b9da-f29aab7d38d3,ingénieur conception et développement de contenants/ingénieur conception et développement de contenants,ingénieure conception et développement de contenants|ingénieur conception et développement de contenants
http://data.europa.eu/esco/occupation/939e05ea-2589-4e3c-a501-eea2bdd6864a,conducteur de machines de tissage/conductrice de machines de tissage,conducteur de machines de tissage|conductrice de machines de tissage
http://data.europa.eu/esco/occupation/942211c1-b534-4a14-ae85-38ea44c2d14b,responsable d'équipe règlement sinistres en assurances,responsable de groupe sinistres en assurances
http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,exploitant de parc animalier/exploitante de parc animalier,exploitante de parc zoologique|exploitant de parc animalier|exploitant de parc zoologique|exploitante de parc animalier
http://data.europa.eu/esco/occupation/93e4e70b-aae4-4fdc-8037-e48e7077564e,responsable des transports et déplacements,responsable des transports de voyageurs|responsable des déplacements|responsable des transports et des infrastructures
http://data.europa.eu/esco/occupation/93aa611c-a58c-43ff-bc34-6e201dfdd0dd,patronnier/patronnière,patronnière|patronnier
http://data.europa.eu/esco/occupation/93f61216-b9c8-4051-bb1e-32839c1566c1,professeur de coiffure/professeure de coiffure,professeure de coiffure|professeur de coiffure
http://data.europa.eu/esco/occupation/94d94bd0-9ac3-4bd8-81c0-c3fdf551aa16,sculpteur/sculptrice,sculpteur|sculptrice
http://data.europa.eu/esco/occupation/96a0d8d3-d4a6-473d-80d6-b5dbadde940a,équipier polyvalent de restauration rapide/équipière polyvalente de restauration rapide,équipière polyvalente de restauration rapide|équipière de restauration rapide|équipier dans un fast-food|équipière dans un fast-food|équipier de restauration rapide|employée de fast-food|employé de fast-food|équipier polyvalent de restauration rapide
http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,opérateur de centre de données/opératrice de centre de données,opératrice de data centers|opérateur de centres informatiques|opératrice de centre de données de calcul|opératrice de centre de données|opératrice de centre de traitement de données|opérateur de centre de données de calcul|opérateur de data centers|opératrice de centres informatiques|opérateur de centre de données|opérateur de centre de traitement de données
http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c,chef de département,directrice de département|directeur de département|cheffe de département
http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,mécanicien d’engins de mine/mécanicienne d’engins de mine,mécanicienne d’engins de mine|mécanicien d’engins de mine
http://data.europa.eu/esco/occupation/969f8af0-3c0d-403a-9c16-a6fb76c6b443,artiste conceptuel/artiste conceptuelle,artiste conceptuel|artiste conceptuelle
http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec,ingénieur en traitement de l’eau/ingénieure en traitement de l’eau,ingénieur en traitement de l’eau|ingénieure en traitement de l’eau
http://data.europa.eu/esco/occupation/96514fed-b9a9-4df3-ab0b-20676369297d,opérateur sur presse à caoutchouc et matières plastiques/opératrice sur presse à caoutchouc et matières plastiques,opérateur sur presse à caoutchouc et matières plastiques|opératrice sur presse à caoutchouc et matières plastiques
http://data.europa.eu/esco/occupation/95a6ecd2-a140-4861-aad7-dcb8cfc1c9a3,opérateur sur machine de découpage de matériaux/opératrice sur machine de découpage de matériaux,agent de découpage de matériaux|opératrice sur machine de découpage de matériaux|conducteur d’équipements de découpe/conductrice d’équipements de découpe|débiteur de matériaux/débitrice de matériaux|opérateur sur machine de découpage de matériaux|agent de découpage de matériaux/agente de découpage de matériaux|conductrice d’équipements de découpe|conducteur d’équipements de découpe|opératrice de découpe en métallurgie|opérateur de découpe en métallurgie/opératrice de découpe en métallurgie|débiteur de matériaux|opérateur de découpe en métallurgie|débitrice de matériaux|agente de découpage de matériaux
http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,gestionnaire de collections,
http://data.europa.eu/esco/occupation/952aa13c-731f-4add-98d1-66b59f70e607,transporteur d'animaux vivants/transporteuse d'animaux vivants,préposée au transport d'animaux vivants|transporteur animalier|agent de transport d'animaux vivants|transporteuse d'animaux vivants|transporteur d'animaux vivants|préposé au transport d'animaux vivants|agente de transport d'animaux vivants|transporteuse animalière
http://data.europa.eu/esco/occupation/949f1dc9-fb19-4212-8ac6-35ce83c88921,technicien prompteur/technicienne prompteur,souffleur/souffleuse|technicienne prompteur|technicien prompteur|régisseur artistique|souffleur|régisseuse artistique|souffleuse|régisseur artistique/régisseuse artistique
http://data.europa.eu/esco/occupation/9711dcfc-d9a8-4fba-9c5e-8428d8bcb53e,formateur linguistique/formatrice linguistique,formatrice linguistique|formateur linguistique
http://data.europa.eu/esco/occupation/9653fb92-ad48-4865-a471-f270302fa93b,Agent commercial ferroviaire/agente commerciale ferroviaire,agent commercial ferroviaire|agente commerciale ferroviaire
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,conceptrice d'interface|concepteur IU|concepteur d'interface utilisateur|concepteur d'interface|conceptrice d'interface utilisatrice|designer d'interface|conceptrice IU
http://data.europa.eu/esco/occupation/95cda6a9-a70a-4a93-9442-11d573cb4a02,maïeuticien/sage-femme,sage-femme|homme sage-femme
http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933,chef de cabine,cheffe de cabine
http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,gérant de magasin d'articles de sport et d'extérieur/gérante de magasin d'articles de sport et d'extérieur,gérant de magasin d'articles de sport et d'extérieur|responsable magasin articles sportifs et d'extérieur|gérante de magasin d'articles de sport et d'extérieur|responsable de magasin d'accessoires de sport et d'extérieur|responsable de magasin d'article de sport et d'extérieur
http://data.europa.eu/esco/occupation/952c766a-db5c-42b2-809d-d14cbb02cdb6,opérateur de traitement du lait/opératrice de traitement du lait,ouvrier en traitement du lait|ouvrière en traitement du lait|responsable du traitement du lait|opératrice de traitement du lait|technicien de traitement du lait|opérateur de traitement du lait|spécialiste en traitement du lait|technicienne de traitement du lait
http://data.europa.eu/esco/occupation/951b9d94-9bf1-4771-877d-3a26b75d9e53,layout man/layout woman,layout man|layout woman
http://data.europa.eu/esco/occupation/961cbd1f-2a9b-4756-b227-67a1c23c94b6,caissier de casino/caissière de casino,caissier de casino|caissière de casino
http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca,garnisseur/garnisseuse,tapissière garnisseuse|tapissier garnisseur|garnisseuse|garnisseur
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,assembleuse d’ouvrages en bois|agente de montage d’ouvrages en bois|agent de montage d’ouvrages en bois|assembleur d’ouvrages en bois|chef d’équipe de montage d’ouvrages en bois|opératrice de montage d’ouvrages en bois|opérateur de montage d’ouvrages en bois
http://data.europa.eu/esco/occupation/972ef593-89c3-468b-aad5-81bc575feb58,responsable import-export de machines en industrie textile,
http://data.europa.eu/esco/occupation/96186698-f79d-423a-9652-a2a58085d5f1,peintre sur bois,
http://data.europa.eu/esco/occupation/94adbb11-1c90-4092-ae91-781e8a55865d,courtier affrètement maritime/courtière affrètement maritime,courtier affrètement maritime|courtière affrètement maritime
http://data.europa.eu/esco/occupation/9581c837-fee7-4068-9618-1116fd93d723,assistant d’ingénieur/assistante d’ingénieur,assistante d'ingénieur|assistant d’ingénieur
http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28,technicien/technicienne biochimiste,technicien biochimiste|technicienne biochimiste
http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1,superviseur assemblage en industrie aéronautique/superviseuse assemblage en industrie aéronautique,superviseur assemblage en industrie aéronautique|superviseuse assemblage en industrie aéronautique
http://data.europa.eu/esco/occupation/96430121-2757-4e96-9d6f-7517b25db4f7,gardien de maison/gardienne de maison,gardienne de maison|gardien de maison
http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c,masseur kinésithérapeute/masseuse kinésithérapeute,masseuse kinésithérapeute|masseur kinésithérapeute
http://data.europa.eu/esco/occupation/95cd3d64-20d0-4681-857d-d6c63d07349f,maître-brasseur/maître-brasseuse,brasseuse|maître-brasseur|chef caviste|maître-brasseuse|chef de cave|brasseur
http://data.europa.eu/esco/occupation/949ed945-f697-415e-b4c5-51d8abf7cfdf,ingénieur en nanotechnologie/ingénieure en nanotechnologie,ingénieure en nanotechnologie|ingénieur en nanotechnologie
http://data.europa.eu/esco/occupation/95d8f19e-f62b-443f-ac53-324ea8f98cf5,responsable import-export de céramique et verrerie,
http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,"responsable de la logistique distribution de machines, équipements industriels, navires et aéronefs",
http://data.europa.eu/esco/occupation/949ab84f-5d76-4139-a568-45691b7ebc53,responsable diversité et inclusion,responsable égalité des chances et inclusion|responsable égalité et diversité
http://data.europa.eu/esco/occupation/95d0a616-a4a9-4f56-a8fb-4de43cdb4c82,travailleur social spécialiste en aide familiale/travailleuse sociale spécialiste en aide familiale,travailleur social spécialiste en aide familiale|travailleuse sociale spécialiste en aide familiale
http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403,superviseur assemblage articles chaussants/superviseuse assemblage articles chaussants,superviseuse assemblage articles chaussants|superviseur assemblage articles chaussants
http://data.europa.eu/esco/occupation/949bccd9-e1d2-4c57-b787-53b451aa1354,vannier spécialiste du mobilier/vannière spécialiste du mobilier,rotinière spécialiste du mobilier|vannier spécialiste du mobilier|vannière spécialiste du mobilier|rotinier spécialiste du mobilier
http://data.europa.eu/esco/occupation/976f752c-5f10-42ca-84fb-89aa529af04f,conducteur accompagnateur de personnes à mobilité réduite/conductrice accompagnatrice de personnes à mobilité réduite,chauffeuse dans un service de transport adapté|conducteur-accompagnateur/conductrice-accompagnatrice|chauffeuse accompagnatrice de personnes à mobilité réduite|conducteur-accompagnateur|conductrice-accompagnatrice|conducteur accompagnateur de personnes à mobilité réduite|conducteur de transport médico-sanitaire non urgent|conductrice de transport médico-sanitaire non urgent|chauffeur dans un service de transport adapté/chauffeuse dans un service de transport adapté|chauffeur accompagnateur de personnes à mobilité réduite/chauffeuse accompagnateur de personnes à mobilité réduite|conductrice accompagnatrice de personnes à mobilité réduite|chauffeur dans un service de transport adapté|conducteur de transport médico-sanitaire non urgent/conductrice de transport médico-sanitaire non urgent|chauffeur accompagnateur de personnes à mobilité réduite
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,avocat pénaliste|avocate pénaliste|avocat|avocate  en droit de l'informatique|avocate|avocat en droit de la propriété industrielle/avocate en droit de la propriété industrielle|avocat  en droit de l'informatique/avocate  en droit de l'informatique|avocat fiscaliste/avocate fiscaliste|avocat du droit des personnes|avocat pénaliste/avocate pénaliste|avocat en droit de la propriété industrielle|avocat fiscaliste|avocate en droit de la propriété industrielle|avocate du droit des personnes|avocat  en droit de l'informatique|avocat du droit des personnes/avocate du droit des personnes|avocate fiscaliste
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,conducteur de déchiqueteuse/conductrice de déchiqueteuse,conductrice de déchiqueteuse|conducteur de déchiqueteuse|opératrice de déchiqueteuse|opérateur de déchiqueteuse|opérateur de déchiqueteuse/opératrice de déchiqueteuse
http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,opérateur de distillerie/opératrice de distillerie,ouvrier en distillerie|ouvrière en distillerie|opérateur de distillerie|technicien de distillerie|opératrice de distillerie|technicienne de distillerie
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,potier/potière,potier|céramiste|potière céramiste|potier céramiste|potière
http://data.europa.eu/esco/occupation/976cbfcc-8958-4800-a435-71d15405a42a,enseignant spécialisé/enseignante spécialisée,enseignante spécialisée|enseignant spécialisé
http://data.europa.eu/esco/occupation/9766cc19-5a64-4b3c-a741-71561285a419,enseignant-chercheur en anthropologie/enseignante-chercheuse en anthropologie,enseignante-chercheuse en anthropologie|enseignant-chercheur en anthropologie
http://data.europa.eu/esco/occupation/976c7f50-7f9e-4347-bbb9-f0dc842046a3,psychologue de la santé,psychologue clinicien de la santé|psychologue clinicienne de la santé|psychologue clinicien de la santé/clinicienne de la santé
http://data.europa.eu/esco/occupation/974494ee-5f32-4eec-9950-9d431e902dc1,vendeur en boucherie/vendeuse en boucherie,vendeuse en tripperie|vendeur en boucherie|vendeur en boucherie-charcuterie|vendeur en charcuterie|vendeuse en boucherie|vendeuse en charcuterie|vendeur en tripperie|vendeuse en en boucherie-charcuterie
http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,gérant de librairie/gérante de librairie,responsable de librairie|gérant de librairie|gérante de librairie
http://data.europa.eu/esco/occupation/9a2147aa-a72f-4f83-8653-c3f50d4e1e73,interprète en langue des signes,
http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,opérateur de machine à blocs de béton/opératrice de machine à blocs de béton,opérateur de machine à blocs de béton|opératrice de machine à blocs de béton
http://data.europa.eu/esco/occupation/98358049-fbcd-479e-a644-e92bde5af2e0,chargé de campagne/chargée de campagne,chargée de campagne|lobbyiste|chargé de campagne
http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,opérateur de traitement thermique du verre/opératrice de traitement thermique du verre,recuiseuse|recuiseur
http://data.europa.eu/esco/occupation/98c429ad-128e-467e-803a-9a6dc1ceed72,monteur en pneumatique/monteuse en pneumatique,monteur en pneumatique|monteuse en pneumatique
http://data.europa.eu/esco/occupation/98af7387-3974-457a-aa57-5397d1ea3949,paysagiste d’intérieur,jardinier d'intérieur|employé paysagiste d'intérieur|jardinière d'intérieur|paysagistes d'intérieurs|employée paysagiste d'intérieur
http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0,technicien vétérinaire/technicienne vétérinaire,technicienne vétérinaire|technicien vétérinaire|technicien animalier|technicien animalière|technicien des services vétérinaires|technicienne des services vétérinaires|technicien en santé animale|technicienne en santé animale
http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c,économiste,spécialiste d'économie politique
http://data.europa.eu/esco/occupation/98164d70-93a8-409c-aa9f-7d56314f4d7f,mortaiseur/mortaiseuse,mortaiseur|mortaiseuse
http://data.europa.eu/esco/occupation/9a4ba556-e72b-49c2-834c-d6a03a2fc906,pilote d’avion,
http://data.europa.eu/esco/occupation/9851c83c-5670-4da0-964a-1ef0e682e30b,chercheur en thanatologie/chercheuse en thanatologie,chercheuse en thanatologie|chercheur en thanatologie
http://data.europa.eu/esco/occupation/97b3cab1-f4f0-41ed-8c80-e65e6c067e95,technicien gaz/technicienne gaz,technicien gaz|technicienne gaz
http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a,responsable de production cuirs et peaux,
http://data.europa.eu/esco/occupation/99b096eb-a628-4e69-a79b-0563f2ed1b93,scripte,assistante scripte|assistant scripte|scripte télévision|scripte cinéma
http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,technicien en ingénierie de la qualité/technicienne en ingénierie de la qualité,technicienne en ingénierie de la qualité|technicien en ingénierie de la qualité
http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,enseignant référent pour la scolarisation des élèves handicapés/enseignante référente pour la scolarisation des élèves handicapés,enseignant référent/enseignante référente|enseignant référent à la scolarisation des élèves handicapés|enseignante référente|enseignant référent à la scolarisation des élèves handicapés/enseignante référente à la scolarisation des élèves handicapés|enseignante référente pour la scolarisation des élèves handicapés|ERSEH|enseignant référent pour la scolarisation des élèves handicapés|enseignant référent|enseignante référente à la scolarisation des élèves handicapés
http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,technicien SAV/technicienne SAV,technicienne SAV|technicien du service après-vente/technicienne du service après-vente|technicienne du service après-vente|technicien du service après-vente|technicien SAV
http://data.europa.eu/esco/occupation/978ae3a2-0831-415a-8396-b84dde656fc5,tailleur/tailleuse,tailleur|tailleuse
http://data.europa.eu/esco/occupation/990bfa45-5001-4365-93b6-daf01a03b4cd,désamianteur/désamianteuse,désamianteuse|désamianteur
http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,agent administratif d’assurances/agente administrative d’assurances,agente administrative d’assurances|agent administratif d’assurances
http://data.europa.eu/esco/occupation/9a7e780a-b778-4a5a-b4eb-309d394d313d,enseignant-chercheur en littérature/enseignante-chercheuse en littérature,enseignante-chercheuse en littérature|enseignant-chercheur en littérature|enseignant-chercheur en littérature comparée|enseignant-chercheur en littérature comparée/enseignante-chercheuse en littérature comparée|enseignante-chercheuse en littérature comparée
http://data.europa.eu/esco/occupation/98fa571c-dc8f-438f-909f-f426ec322c72,négociant grossiste en machines-outils/négociante grossiste en machines-outils,négociant grossiste en machines-outils|négociante grossiste en machines-outils
http://data.europa.eu/esco/occupation/97dadd59-d1cb-4fef-81a7-d92eb15572e2,soudeur par point/soudeuse par point,soudeuse par point|soudeur par point
http://data.europa.eu/esco/occupation/985400a7-362f-4f91-941a-2e149d94ac2a,sommelier en bière/sommelière en bière,sommelier en bières|sommelière en bière|sommelier en bière|garçon de café|spécialiste en bières|sommelière en bières|caviste|spécialiste en bière
http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,gérant de magasin de vêtements/gérante de magasin de vêtements,gérant de boutique de vêtements|responsable de magasin de vêtements|responsable de boutique de vêtements|gérant de magasin de vêtements|gérante de boutique de vêtements|gérante de magasin de vêtements
http://data.europa.eu/esco/occupation/97dd9a0c-dd6b-416d-9537-655a08dd2895,facteur de pianos/factrice de pianos,factrice de pianos|facteur de pianos
